Date,Mkt-RF,SMB,HML,RF,r15-r11,umd,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,Mach ,ElcEq,Autos,Aero ,Ships,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Comps,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other,1_2,1_4,1_5,1_6,1_7,1_8,1_9,1_high,2_low,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9,2_high,3_low,3_2,3_3,3_4,3_5,3_6,3_7,3_8,3_9,3_high,4_low,4_2,4_3,4_4,4_5,4_6,4_7,4_8,4_9,4_high,5_low,5_2,5_3,5_4,5_5,5_6,5_7,5_8,5_9,5_high,6_low,6_2,6_3,6_4,6_5,6_6,6_7,6_8,6_9,6_high,7_low,7_2,7_3,7_4,7_5,7_6,7_7,7_8,7_9,8_low,8_2,8_3,8_4,8_5,8_6,8_7,8_8,8_9,8_high,9_low,9_2,9_3,9_4,9_5,9_6,9_7,9_8,9_high,10_low,10_2,10_3,10_4,10_5,10_6,10_7,yield10y,yield1y,trm10y_1y,aaa,baa,DEF,rrel,trm10y_3m,PE
2011-07,-2.35,-1.29,-0.91,0.0,1.4876000000000005,2.5900000000000003,1.31,-0.37,-5.96,-2.97,2.86,-5.42,5.96,-3.15,-2.74,2.26,-4.36,-3.03,-1.83,-5.56,-6.32,-7.42,-4.58,-6.22,-4.74,-9.76,-9.59,-5.96,-6.09,-0.75,0.67,0.48,-0.35,-4.87,-0.79,0.6,3.5,-6.0,-8.24,-7.03,-4.43,-5.07,-4.58,-0.1,-0.23,-3.57,-5.36,-3.79,-2.77,-4.45,-6.7764,-0.1323,-2.0776,-3.0847,-2.8808,-1.3341,-0.6941,-2.0713,-5.4212,-3.727,-2.3683,-5.6193,-3.2045,-3.6978,-1.8819,0.1644,-1.2627,-1.626,-3.6894,-6.1171,-4.8311,-2.931,-2.7492,-4.4806,-5.008,-0.1494,-4.9154,-6.6055,-3.2631,-2.6733,-3.7764,-2.3054,-6.006,-6.0554,-2.7864,-5.5481,-5.4652,-3.8683,-4.764,-5.8165,-6.253,-4.5409,-6.626,-2.5269,-4.4883,-4.0087,-4.0603,-3.7713,-6.3266,-3.9047,0.6356,-4.977,0.9783,-4.5708,-7.3681,-5.2654,-1.5074,-5.3573,-3.8271,-3.7603,-1.9842,-5.573,-0.7706,-6.4924,-1.9044,-3.7308,-6.6196,-4.3424,-4.4576,-4.6006,-3.2421,-0.8593,-4.2639,2.4058,-4.1064,-4.3207,-3.3761,-3.5945,-2.7833,-5.4608,-3.6166,-0.2131,-3.0449,-3.8311,-3.527,-8.8706,3.5091,-2.9271,-0.1129,-2.535,-3.4263,-0.515,-5.703,,,,4.93,5.76,-0.8300000000000001,,,
2011-08,-5.99,-3.07,-2.4,0.01,-0.4454999999999991,5.23,-6.75,-1.4,2.24,2.24,0.33,-3.04,-6.21,-3.27,0.4,-5.51,-4.83,-1.86,-7.98,-2.51,-7.06,-7.33,-10.1,-13.2,-8.17,-7.59,-11.97,-7.24,-8.94,-6.0,-19.19,-9.62,0.16,-5.22,-14.33,-6.49,-7.03,-7.39,-8.32,-5.32,-7.8,-6.98,-4.09,-3.37,-0.82,-9.08,-7.57,-12.36,-11.48,-3.8,-7.704,-11.8376,-9.7182,-9.6913,-11.8796,-11.1262,-8.8016,-10.4128,-13.0605,-12.0169,-10.9269,-13.7822,-9.2045,-8.0539,-9.2745,-10.0269,-8.3902,-11.5764,-11.7638,-10.9804,-8.1879,-8.8751,-12.8522,-6.8265,-10.1437,-12.1218,-5.9555,-13.3781,-10.831,-6.8058,-5.9889,-10.9334,-13.632,-8.196,-4.0022,-8.178,-11.4405,-16.2821,-5.4462,-10.5922,-11.0258,-8.0286,-7.6592,-6.7002,-6.6149,-9.0579,-6.2447,-9.1518,-8.3965,-7.6486,-7.3993,-7.6534,-9.8122,-8.107,-10.0685,-11.9923,-11.2765,-7.1312,-7.3007,-7.2846,-9.5247,-7.7387,-10.3995,-7.6678,-7.7192,-5.3406,-4.7558,-8.4803,-8.0283,-8.0619,-8.2277,-6.529,-8.8905,-7.2263,-9.2546,-7.3417,-7.7959,-4.7982,-7.4611,-5.6307,-3.6456,-9.3313,-2.3518,-2.8781,-0.8999,-11.6133,-2.7219,-4.1849,-1.0022,-8.0336,-3.4702,-9.5149,-2.1429,,,,4.37,5.36,-0.9900000000000002,,,
2011-09,-7.59,-3.33,-1.75,0.0,0.2455999999999996,-4.07,-12.83,-3.56,-2.58,-3.84,-4.93,-9.4,-21.23,-8.04,-3.92,-5.1,-7.75,-2.74,-16.46,-13.08,-14.43,-16.34,-15.36,-20.49,-16.44,-13.08,-14.09,-4.36,-18.82,-30.67,-30.02,-11.62,-1.63,-5.79,-13.88,-4.57,-4.66,-5.44,-10.33,-9.73,-12.98,-9.33,-8.14,-2.86,-5.49,-11.46,-8.07,-15.5,-14.64,-4.16,-11.3193,-8.3201,-11.012,-7.3741,-10.0289,-11.2529,-9.8127,-9.4622,-10.321,-9.7783,-12.2628,-15.5901,-13.815,-9.2839,-10.8687,-10.5208,-9.9682,-13.3233,-11.8645,-9.6986,-10.7227,-11.4346,-12.8062,-13.7887,-11.4643,-6.7227,-9.2484,-14.039,-8.9173,-11.4555,-9.0668,-12.9618,-13.3391,-10.9395,-9.1271,-10.5709,-14.5081,-10.9131,-11.0825,-14.3106,-11.7949,-10.6828,-10.8495,-13.7019,-10.6281,-8.5997,-12.1814,-12.9941,-6.8589,-10.2541,-12.8101,-12.8657,-15.1624,-12.0882,-13.8688,-10.9419,-6.3653,-10.449,-6.274,-13.4513,-14.071,-8.1499,-11.1042,-12.8368,-8.0497,-7.4767,-9.7859,-7.7282,-9.8027,-11.0449,-12.72,-11.6554,-10.9498,-10.0477,-7.8027,-8.2268,-9.1961,-8.4965,-10.8177,-9.0042,-10.1868,-5.5239,-6.7225,-6.1601,-3.9478,-14.6091,-4.5004,-7.4194,-3.2404,-4.7534,-3.8864,-9.362,-5.1505,1.98,0.1,1.88,4.09,5.27,-1.1799999999999997,-0.02463092849920826,1.97,
2011-10,11.35,3.3,0.12,0.0,-2.5069,-1.370000000000001,20.97,3.88,2.53,1.93,7.61,16.21,15.2,8.78,4.49,16.51,6.28,4.98,18.21,13.41,14.32,24.11,19.98,18.15,23.02,17.4,23.94,10.54,29.15,26.95,28.44,15.81,6.7,7.57,18.5,11.77,12.3,12.44,11.58,10.51,12.77,15.27,13.8,9.14,10.27,13.15,13.57,16.19,13.88,9.43,9.5835,13.7074,8.4705,10.6822,10.7693,12.1713,10.4716,6.9276,11.1844,16.9202,18.743,16.1907,18.3324,16.0455,19.3533,15.1403,14.2924,11.398,14.6565,20.5071,13.922,12.6911,21.797,15.9638,17.988,12.9455,13.3997,17.1016,19.5472,17.2621,15.4587,15.6235,15.2842,14.0057,12.485,20.0835,13.8514,17.2676,11.8306,20.3823,16.4181,14.9604,14.7799,18.0272,17.3487,11.9535,14.4855,12.1737,14.7161,13.3352,18.3376,16.5443,16.8763,17.0494,15.867,19.6258,10.36,7.2153,12.6936,14.9082,19.8041,14.0589,13.9758,14.604,9.5387,12.7596,12.5491,13.261,16.9994,14.8986,14.46,18.135,11.8216,10.7429,11.314,13.0873,10.1118,7.5173,16.8331,12.6243,15.9232,14.7413,8.1625,8.859,6.7719,13.9363,8.7654,8.9275,7.081,12.6394,8.803,15.1041,7.5046,,,,3.98,5.37,-1.3900000000000001,,,
2011-11,-0.28,-0.17,-0.46,0.0,1.6490999999999998,6.260000000000001,0.26,0.66,-0.76,0.52,7.17,-0.54,-3.08,0.59,1.21,-3.84,-0.57,1.61,-1.14,-0.13,-1.1,2.84,2.79,-1.46,2.09,6.78,-7.95,1.75,5.19,0.48,-6.23,2.38,1.0,0.29,-3.36,-1.8,-3.12,-0.59,-0.97,1.24,0.27,1.5,1.16,0.85,2.29,-3.87,-0.36,0.47,-4.17,-0.59,-2.6338,-3.8812,-1.8323,-3.5972,-2.1285,-0.4939,1.0031,-1.5906,0.4123,-1.3684,3.3752,-3.5021,-4.3277,-1.0303,0.7331,-2.4973,1.7724,-2.3704,1.7354,1.3493,-5.0518,-1.1782,0.3236,-0.6077,1.829,1.0408,-0.4191,-0.9965,1.5641,-3.8588,-3.7298,3.1271,0.3791,1.122,2.6827,0.3503,0.4825,2.6477,-4.137,-2.0275,-2.9431,1.432,-1.5441,-5.3066,1.2871,-0.9746,0.5866,-0.5034,-1.2721,-0.7089,2.5551,2.5182,2.0642,0.6509,-0.7566,4.3422,1.0017,0.1138,4.3466,-3.7188,-0.4665,0.0596,1.4065,1.7946,1.6513,2.0602,-0.596,-0.3241,-2.7762,-0.5013,-0.4866,-0.5031,3.3439,-0.3214,0.8338,-2.783,-0.0772,-0.1438,-2.591,-0.6929,-2.1999,2.7864,-1.8631,0.6127,1.2911,-2.7331,-0.5813,0.5617,1.498,1.715,2.8048,-1.2373,1.2338,,,,3.87,5.14,-1.2699999999999996,,,
2011-12,0.74,-0.6,1.61,0.0,1.7026,2.06,-3.96,1.19,2.58,3.98,3.61,-6.43,-4.22,5.18,1.91,-2.24,1.9,4.21,-0.04,0.64,0.77,-1.46,-0.3,-5.18,-3.73,-4.69,-1.67,0.29,2.19,-4.57,-13.69,-0.02,2.96,3.18,4.56,-1.53,-0.39,-1.73,-1.78,1.15,0.67,1.19,0.02,0.34,4.03,3.14,1.04,1.51,-1.35,1.3,1.4834,1.7246,3.1847,1.8694,1.9389,2.091,0.9387,1.1752,-2.0922,-0.3465,3.9041,0.7592,-1.6795,1.1344,1.9343,1.3244,0.842,3.1344,-0.625,-0.4385,2.7649,-2.5278,0.2395,1.3631,2.2598,-1.0077,1.1493,1.3093,-1.004,-1.2895,2.3891,0.2699,-0.5386,3.4697,0.2291,0.9805,1.2023,1.4203,-4.6357,-1.772,1.0603,0.1089,-0.3476,0.7043,2.0641,-0.2015,0.5215,3.919,-1.0172,-2.9078,-1.5256,-0.253,1.9293,1.1792,-1.1743,3.8508,1.1178,2.1541,-3.1506,-2.6969,0.1085,-0.6017,0.2916,2.8911,1.8191,3.0091,3.2753,-3.7358,-0.1103,0.3494,2.4701,-4.4317,2.5289,5.2511,4.1422,-1.6152,-1.2612,0.3257,-3.1151,-2.9508,-2.2796,0.4318,3.6412,-0.0555,3.1635,-3.9079,-0.3526,-0.4125,2.7671,0.8038,2.7632,3.8684,4.0084,1.98,0.12,1.8599999999999999,3.93,5.25,-1.3199999999999998,-0.00348752541574383,1.97,
2012-01,5.05,2.06,-0.94,0.0,-2.3379000000000003,-15.8,16.81,0.62,4.23,-2.33,-4.66,11.03,12.27,3.35,-1.01,9.89,6.69,2.63,11.26,8.15,7.08,6.47,9.66,12.4,12.74,9.82,13.17,4.92,4.85,18.89,1.26,0.97,-2.69,2.44,7.26,5.27,10.96,8.97,15.07,3.75,8.91,6.62,6.07,4.04,3.41,7.5,4.99,10.28,9.97,3.42,9.0008,9.5592,7.469,7.8601,7.4863,5.2927,7.6907,9.5986,16.3297,12.5694,2.714,11.9562,10.3221,5.7478,7.4042,8.5957,6.6525,5.456,9.5489,6.8844,4.6661,9.0164,9.0804,8.259,5.6071,7.4222,3.8131,5.0878,6.7603,9.6374,5.1897,3.0513,9.5555,6.048,5.261,3.8986,6.723,2.8491,11.6612,8.7155,4.3435,6.9348,5.4872,6.9824,3.9086,5.4136,5.5736,2.4989,6.4832,8.4295,3.5945,5.7202,6.741,8.4767,10.9667,1.675,3.5799,1.4712,10.2623,4.4796,8.2179,5.2479,5.9791,8.4016,1.5742,1.2333,3.4359,13.6626,8.1083,3.8271,7.4469,1.3297,5.3458,6.3332,0.9541,5.5021,2.8166,7.5624,7.3798,5.4695,8.6725,3.6384,1.6455,3.4138,-0.3494,6.1889,7.4007,6.2584,-0.8561,4.1142,3.3454,2.14,-0.403,,,,3.85,5.23,-1.3800000000000003,,,
2012-02,4.42,-1.86,0.43,0.0,-0.5078,-0.79,-5.12,1.99,4.79,0.77,10.56,6.28,5.69,1.46,6.41,6.51,0.92,0.94,2.2,2.15,5.65,5.08,6.09,-2.69,4.44,0.7,5.14,4.28,7.44,-5.81,-1.51,6.62,1.26,4.78,-3.28,5.63,10.71,3.87,2.18,3.61,3.66,-1.25,1.57,3.51,2.68,7.31,4.7,7.5,6.71,1.07,1.8889,2.4385,2.0416,1.9063,-2.0337,1.737,3.2801,3.757,0.9592,-0.8904,0.2655,-0.2967,-0.4094,1.4257,1.2053,0.7432,0.4259,2.9825,7.9848,3.4851,3.4082,3.3239,-1.6499,2.7296,2.6424,1.7022,5.3614,1.7179,2.0315,2.9124,6.2819,2.8399,2.001,1.083,4.1446,2.7739,4.5394,5.5285,3.8445,3.6475,1.9312,3.2131,4.1443,2.5546,4.3039,3.0868,2.6339,2.7806,6.3346,4.9603,0.9637,4.8815,3.4579,4.0421,6.9132,-0.0486,9.1453,4.8702,7.959,3.7638,5.7333,3.629,6.462,2.1603,5.3597,2.4978,3.4978,4.7381,3.3774,5.3036,4.3109,5.3699,3.7264,3.464,4.3851,8.3389,4.4105,3.4983,4.754,3.3948,3.9828,4.4511,5.6166,3.1024,2.3143,9.6178,7.4668,1.7265,2.9561,2.8561,0.2077,5.5941,4.5111,,,,3.85,5.14,-1.2899999999999996,,,
2012-03,3.11,-0.66,1.12,0.0,0.6122999999999998,0.9700000000000006,2.95,1.64,4.21,6.04,4.93,3.06,4.19,4.04,1.7,1.67,3.56,4.32,2.65,5.7,4.52,3.13,1.43,0.67,-2.61,2.16,0.17,0.04,-2.24,-4.66,-12.16,-3.04,1.45,2.5,-1.93,3.64,6.96,3.46,3.9,1.55,2.17,0.98,3.01,5.21,3.91,9.17,3.72,5.69,4.5,3.62,3.4155,5.3696,5.3599,2.3817,2.4326,4.8062,5.1351,6.6749,-1.0517,3.4667,4.2431,1.6609,3.2205,3.4674,-0.5394,5.5639,3.446,1.6788,1.3205,1.1959,2.3831,-0.1554,3.441,1.667,4.2316,2.2426,4.0449,3.6426,3.4121,1.6069,2.7695,2.1503,2.6711,4.4276,3.1912,2.7497,2.2238,1.5721,3.3431,2.3994,2.0047,4.4289,2.5161,1.1067,3.3845,2.1529,-0.559,0.8375,3.2012,-0.8579,0.7227,0.3758,-0.4282,3.4931,1.9206,-1.1546,0.1486,-3.0862,3.4291,1.5604,0.0882,0.6543,1.1232,2.6628,0.8161,2.5167,4.1516,6.0233,3.6987,1.8091,-0.6647,-1.5528,-1.6227,-0.2537,4.0523,-0.0517,3.3839,2.1174,2.2185,2.7131,2.7903,2.1535,1.9247,3.6702,2.9896,5.2868,5.1678,3.014,3.6507,0.7811,1.3556,0.5633,2.4643,2.17,0.19,1.98,3.99,5.23,-1.2400000000000002,0.08228673763107441,2.09,
2012-04,-0.85,-0.41,-0.77,0.0,0.5452999999999999,6.68,-4.03,1.09,3.17,1.33,1.83,1.09,-2.75,-2.78,-1.83,0.12,0.23,0.8,1.0,-0.91,-0.09,-2.04,2.08,-4.29,-1.55,-1.31,-7.36,0.25,-1.81,0.51,2.47,-1.66,1.75,1.73,-3.36,-0.63,-3.22,-3.03,-2.95,-0.43,-1.67,1.23,-0.3,1.36,0.82,-2.19,-1.45,2.88,-5.35,-1.34,-0.5484,-2.9285,-1.2451,-1.9087,-1.9099,-0.6264,0.7271,1.0743,-4.3999,-5.1584,1.7238,-3.0184,-1.9776,-2.9442,-2.0241,-0.6048,-3.0836,-1.9362,-2.2172,-1.4769,-1.0083,-3.7789,-4.2735,-0.7468,-2.2995,-3.8112,-3.8142,-2.9688,4.1988,-2.5554,-0.6808,-0.4411,-1.6382,-3.2968,-1.8624,-1.2547,-3.2356,4.3764,-3.3192,-0.6203,-1.5226,-0.3661,-3.078,-1.938,-2.1113,-0.2172,1.7802,-1.313,-6.8914,-0.3991,1.4678,-2.3745,-2.5794,1.4567,-1.0759,0.2123,0.5907,-2.4879,0.1274,-1.9029,-0.4523,0.7881,-0.2586,-2.3507,3.2496,1.4169,-0.9022,-0.3995,-0.9325,-1.8863,1.5004,0.4602,-0.8806,0.3872,-0.5446,-5.7833,-1.0689,-0.1959,0.4717,-2.4067,0.1112,-1.5306,0.8602,-2.8603,-1.6084,-1.8756,0.3601,-0.7121,-1.2939,0.1249,0.5052,-1.5714,0.9762,,,,3.96,5.19,-1.2300000000000004,,,
2012-05,-6.19,0.09,-1.06,0.01,0.3197000000000001,8.26,0.53,-3.0,1.59,-0.25,-3.64,-7.65,-12.85,-7.7,-5.05,-5.68,-5.48,-2.62,-8.44,-5.03,-2.85,-5.56,-8.11,-14.52,-11.13,-7.42,-7.64,-7.51,-10.73,-15.7,-23.34,-10.26,-0.93,-1.07,-10.16,-7.44,-7.91,-9.45,-6.41,-5.06,-8.92,-2.07,-6.12,-2.12,-4.68,-9.41,-6.86,-6.09,-11.6,-2.31,-6.7205,0.2256,-7.5685,-5.5331,-9.6298,-5.4873,-5.1698,-3.8372,-9.3503,-9.7038,-8.765,-8.4753,-8.9999,-5.9186,-10.2573,-7.8119,-5.3004,-4.7213,-1.6204,-7.4407,-4.7858,-8.5539,-9.7697,-7.7704,-6.2066,-10.2718,-6.6553,-10.0766,-3.7552,-11.1535,-4.2226,-4.9173,-7.6644,-4.5943,-2.2981,-6.0877,-6.0444,-7.4223,-7.1602,-8.1015,-7.3647,-4.6938,-6.5072,-8.5041,-5.0835,-4.3665,-5.9178,-8.0456,-8.273,-7.2307,-7.8404,-5.2904,-12.0557,-6.2239,-8.4041,-6.1021,-4.9998,-8.9529,-8.5094,-5.9567,-10.5754,-5.0574,-7.5832,-8.039,-5.0941,-5.3695,-2.0268,-6.8318,-6.5811,-9.7193,-7.6994,-10.4401,-8.3197,-9.3051,-6.0036,-4.3006,-8.1447,-6.0116,-8.5825,-6.9575,-9.4065,-7.2705,-6.0087,-3.0654,-1.7305,-6.7227,-6.0491,-6.3328,-0.8059,-7.9646,-4.2803,-5.1814,-1.8147,,,,3.8,5.07,-1.2700000000000005,,,
2012-06,3.89,0.64,0.59,0.0,-0.9910000000000005,-1.5,6.9,1.39,2.17,5.74,5.92,1.25,0.28,6.79,0.01,-10.76,5.91,6.47,3.46,3.67,2.25,1.75,8.11,4.78,0.09,-1.24,-4.42,2.47,8.64,8.51,2.09,5.88,3.39,7.09,3.87,4.46,1.5,2.18,0.23,2.82,1.53,4.04,2.62,3.02,-2.25,5.29,3.18,4.07,4.06,6.1,6.2631,10.194,4.195,6.416,6.8923,5.7599,6.9813,4.3279,9.065,6.2067,4.4828,7.9806,5.3022,6.0264,6.7473,3.3682,3.7623,8.2741,12.2536,5.4465,3.1392,7.3748,1.7388,5.2584,3.3566,5.8651,3.0149,6.8454,5.8002,3.8278,5.2833,4.4231,4.8313,3.5776,2.9259,2.2756,5.0163,3.7059,6.9191,4.4127,0.3713,3.1021,5.3785,3.0218,0.525,3.1114,3.8959,7.7035,7.0797,3.775,4.3701,5.5644,-4.5692,2.2218,2.244,4.5685,2.4816,1.6751,-1.4173,1.1656,1.2116,0.6939,6.8998,4.6422,1.7061,5.8128,1.1778,0.3271,1.7055,2.1731,3.5268,3.746,1.5634,1.1352,3.3504,4.2172,3.4464,1.4046,3.2753,3.2457,1.4641,-0.7692,6.3745,2.892,4.1564,8.3775,3.5784,1.5636,4.228,5.1381,5.6371,6.6686,5.2373,1.62,0.19,1.4300000000000002,3.64,5.02,-1.3799999999999994,0.07989358866242555,1.53,
2012-07,0.79,-2.72,-0.12,0.0,1.5202000000000002,4.51,3.26,-2.75,2.71,2.01,3.94,6.31,-11.59,1.27,3.39,2.31,-4.13,3.26,-0.79,-3.4,-0.77,-2.46,-1.93,-1.22,1.33,2.34,-0.3,-1.58,2.49,-1.25,-10.56,3.0,3.73,4.06,-11.68,-1.67,1.34,-0.43,0.67,0.9,2.52,-0.99,0.52,2.34,-3.35,0.01,-3.49,-2.37,-1.21,1.25,0.5263,-4.1407,-2.2437,-2.2435,-2.0071,-1.1537,-2.6827,-2.0486,-1.5991,-4.9221,4.9509,-0.841,-4.2738,-2.4896,-1.0873,-2.4843,-0.1923,-5.7989,-8.7132,-3.1504,-0.491,-1.7443,-4.2523,0.7703,-0.7244,0.3041,1.9962,-6.1429,-3.0324,-4.3536,-1.9968,0.7288,1.4766,-1.8001,-2.2985,-0.8737,-3.4386,2.9652,-10.0374,-2.9396,0.1527,0.6719,-1.4323,-0.9573,1.0125,-2.4116,-2.6676,-1.6189,-2.4998,2.3755,-0.6142,-0.7479,-2.1228,0.3536,-0.0338,6.1635,-4.6453,-5.7677,-2.4254,-1.0336,-0.1732,-1.1814,0.7257,2.3229,-0.2406,0.3516,-0.086,-1.9149,-3.2095,1.5014,-2.6734,-1.3256,0.1252,2.6899,-2.9582,0.8965,-6.0501,-0.136,-0.7494,2.2147,-0.0621,-0.2045,0.6089,2.1943,2.9496,4.6477,1.9179,1.5613,2.2371,3.5672,-0.4053,3.2741,-0.2677,,,,3.4,4.87,-1.4700000000000002,,,
2012-08,2.55,0.48,1.3,0.01,0.4075000000000002,1.6600000000000001,2.15,4.37,-7.3,0.32,-2.93,3.33,8.05,7.25,3.5,8.04,3.52,0.11,2.88,3.95,8.13,7.73,7.93,-1.08,4.17,3.87,4.12,3.09,-0.7,2.89,0.3,2.43,-3.34,1.08,5.76,3.52,7.59,2.21,2.84,2.21,2.93,-1.56,0.37,3.43,1.72,3.03,6.13,4.89,4.82,-0.64,2.4907,-1.0451,2.5922,2.9137,3.9891,3.7098,1.5182,4.4079,1.2738,4.6553,2.0149,-1.195,6.6948,2.581,1.1311,3.5999,3.1401,4.2301,4.442,3.7102,3.4107,1.9788,5.1876,1.9091,3.2382,3.6052,5.2541,3.34,-2.834,5.4734,3.1501,1.6953,2.3031,2.6478,3.5136,4.185,1.0004,7.9432,6.5039,4.3388,6.1608,6.4222,6.8561,1.313,1.382,5.165,2.1364,4.0802,6.4197,3.8676,1.6798,1.5241,6.8504,3.7099,4.6948,3.891,5.5557,2.8575,4.806,3.6342,3.9865,1.7532,4.0696,2.9833,6.9436,4.0734,10.2357,3.8291,5.1254,3.2907,8.7172,3.5281,0.5174,2.1096,3.2322,4.4578,5.28,4.4545,1.9826,2.8824,1.8458,6.5123,0.0447,-0.5151,3.3737,7.7495,2.2829,1.3955,2.2312,2.5184,3.062,-0.1583,-1.1208,,,,3.48,4.91,-1.4300000000000002,,,
2012-09,2.73,0.54,1.58,0.01,0.8085,-1.3099999999999996,4.67,1.09,1.52,-1.02,-0.03,0.06,6.96,6.67,2.61,-0.49,5.88,4.19,1.44,5.44,5.36,4.13,6.49,3.85,1.97,-1.19,3.63,-0.9,3.95,8.54,2.06,3.82,2.17,4.81,4.15,3.54,0.82,-2.81,2.54,2.21,4.17,-2.29,0.42,1.85,3.76,4.6,1.39,3.3,4.02,5.75,2.1343,8.3993,7.6964,4.8327,5.918,5.2351,4.0518,4.6482,5.2358,4.3054,3.6563,6.1374,2.7672,4.5153,2.6823,5.499,3.4077,7.0582,7.2391,4.695,4.3171,5.656,6.2941,2.2653,5.0316,3.2993,4.8643,7.1818,5.3072,5.0814,1.336,3.6669,2.6992,3.4467,4.474,2.5859,2.6249,3.899,0.4915,1.6071,0.3397,0.4836,3.6836,2.313,0.8324,1.8224,5.1791,6.206,4.9304,3.2975,2.8241,1.5223,0.0582,1.1799,4.3812,4.2694,0.9148,3.4488,-0.2535,0.3195,1.6166,2.3687,2.7042,4.078,3.139,2.3918,3.1645,3.2079,3.3912,2.3065,0.4975,0.1312,2.9896,2.8095,1.3857,4.2433,3.1581,1.1325,1.872,1.3946,3.7131,0.8626,2.3931,1.9086,2.3996,6.8623,1.8648,1.8015,2.1809,3.1287,2.9449,5.1663,3.35,1.72,0.18,1.54,3.49,4.84,-1.3499999999999996,0.07648453190536303,1.6099999999999999,
2012-10,-1.76,-1.17,3.56,0.01,3.1596,-1.9299999999999997,-4.83,-0.58,-2.84,-1.86,-2.52,-0.95,2.21,-0.96,1.03,-1.36,-3.73,-1.28,-2.6,2.3,4.7,3.76,2.95,-0.75,-0.78,1.39,6.02,0.49,2.85,2.29,20.5,-2.14,1.05,-2.25,-2.47,-4.8,-10.33,-3.87,-1.45,-2.81,0.93,2.95,2.62,-0.92,-4.96,1.4,3.06,-1.1,2.5,-3.3,-3.8566,-3.9733,-4.3347,-5.0444,-3.3557,-2.3832,-2.4018,0.2689,-7.4914,-2.7699,-5.237,-4.5976,-3.2148,-3.3299,-3.5888,-3.2984,-1.7603,-2.6651,-2.7672,-9.6582,-2.7345,-0.4587,-1.8916,-0.2652,-2.2389,-0.5922,1.2221,-2.5983,-5.9107,-5.3535,0.0245,-3.2829,-1.2667,-1.8062,-1.9817,-1.2473,-2.2836,-1.2306,-8.0308,-1.6637,2.0007,2.8569,0.3321,1.1438,-0.2406,-0.2918,1.8229,0.3716,-2.2167,-3.5106,0.1413,-2.7622,-0.7327,-0.9039,3.5166,-2.4633,-3.3259,-0.291,-2.3602,-0.3006,-1.5325,-4.2984,0.3856,-1.6817,-0.9302,3.7744,-0.3613,0.0582,-1.5293,1.1403,2.5446,-1.9418,1.6983,-1.9114,0.2293,-0.0377,5.8686,-4.62,-3.0173,-0.4501,-1.9296,0.9013,-0.0998,4.075,1.9405,-3.9511,-5.3381,-0.9358,-0.9968,-1.7619,-2.5513,-4.506,-1.4357,,,,3.47,4.58,-1.1099999999999999,,,
2012-11,0.78,0.61,-0.83,0.01,-0.21119999999999994,3.3099999999999996,5.85,4.03,3.4,1.95,3.27,2.16,2.05,-2.53,1.16,4.02,0.84,1.46,3.21,2.14,4.02,4.44,-0.98,2.63,1.58,4.57,3.38,4.06,2.0,1.34,-11.26,-1.34,-3.68,0.09,3.8,1.88,1.1,2.04,4.05,4.31,-0.44,0.41,2.29,1.09,2.56,-0.48,-1.88,0.72,0.13,1.27,-0.1128,0.621,-2.2978,0.5622,-1.1977,-1.7898,-0.0908,-1.0091,0.7802,0.4583,1.4658,2.2183,3.7738,-1.5109,1.4454,-0.1566,2.9018,4.8431,-2.5133,0.6695,0.8788,-4.0415,0.4117,0.2153,1.5283,0.7351,3.2025,2.5243,-1.7107,1.2032,1.5343,0.0926,0.8887,0.868,-0.1944,0.0099,2.2377,2.679,1.8423,5.6335,2.0361,4.9137,2.1184,2.1547,-0.5654,3.4998,-4.5649,-0.9383,1.5249,2.6539,0.2192,5.3897,4.0986,2.7051,1.83,2.1398,6.5304,0.0173,2.1158,5.0109,3.9369,4.4595,1.8274,1.0039,1.4124,1.7575,2.8054,4.2721,-0.0713,1.8486,3.8868,1.6867,-3.8041,0.7115,1.6908,2.8268,-4.8808,1.3163,2.9973,1.8849,2.8732,-1.9861,0.0264,0.1463,-2.7665,3.6143,1.3631,0.8463,-0.3418,1.0788,-0.3123,-0.3117,-2.0321,,,,3.5,4.51,-1.0099999999999998,,,
